"","OfferID","CustomerID.x","CategoryID","CategoryName","CustomerID.y","value","event_timestamp","arrival_timestamp","OfferID.y","spended_time","interest"
"69",16268,11,100200,"Housekeeping","75","12",1452865193372,1452865264577,16268,4272300000,"NO"
"70",16268,11,100000,"Home and Living","75","12",1452865193372,1452865264577,16268,4272300000,"NO"
"71",16268,75,100200,"Housekeeping","75","12",1452865193372,1452865264577,16268,4272300000,"NO"
"72",16268,75,100000,"Home and Living","75","12",1452865193372,1452865264577,16268,4272300000,"NO"
"73",16268,75,100200,"Housekeeping","75","12",1452865193372,1452865264577,16268,4272300000,"NO"
"74",16268,75,100000,"Home and Living","75","12",1452865193372,1452865264577,16268,4272300000,"NO"
"75",16268,11,100200,"Housekeeping","75","12",1452865193372,1452865264577,16268,4272300000,"NO"
"76",16268,11,100000,"Home and Living","75","12",1452865193372,1452865264577,16268,4272300000,"NO"
"77",16268,75,100200,"Housekeeping","75","12",1452865193372,1452865264577,16268,4272300000,"NO"
"78",16268,75,100000,"Home and Living","75","12",1452865193372,1452865264577,16268,4272300000,"NO"
"79",16268,75,100200,"Housekeeping","75","12",1452865193372,1452865264577,16268,4272300000,"NO"
"80",16268,75,100000,"Home and Living","75","12",1452865193372,1452865264577,16268,4272300000,"NO"
"81",16268,11,100200,"Housekeeping","75","12",1452865193372,1452865264577,16268,4272300000,"NO"
"82",16268,11,100000,"Home and Living","75","12",1452865193372,1452865264577,16268,4272300000,"NO"
"83",16268,11,100200,"Housekeeping","75","12",1452865193372,1452865264577,16268,4272300000,"NO"
"84",16268,11,100000,"Home and Living","75","12",1452865193372,1452865264577,16268,4272300000,"NO"
"85",16268,75,100200,"Housekeeping","75","12",1452865193372,1452865264577,16268,4272300000,"NO"
"86",16268,75,100000,"Home and Living","75","12",1452865193372,1452865264577,16268,4272300000,"NO"
"87",16268,11,100200,"Housekeeping","75","12",1452865193372,1452865264577,16268,4272300000,"NO"
"88",16268,11,100000,"Home and Living","75","12",1452865193372,1452865264577,16268,4272300000,"NO"
"89",16268,75,100200,"Housekeeping","75","12",1452865193372,1452865264577,16268,4272300000,"NO"
"90",16268,75,100000,"Home and Living","75","12",1452865193372,1452865264577,16268,4272300000,"NO"
"91",16268,75,100200,"Housekeeping","75","12",1452865193372,1452865264577,16268,4272300000,"NO"
"92",16268,75,100000,"Home and Living","75","12",1452865193372,1452865264577,16268,4272300000,"NO"
"93",16268,75,100200,"Housekeeping","75","12",1452865193372,1452865264577,16268,4272300000,"NO"
"94",16268,75,100000,"Home and Living","75","12",1452865193372,1452865264577,16268,4272300000,"NO"
"95",16268,75,100200,"Housekeeping","75","12",1452865193372,1452865264577,16268,4272300000,"NO"
"96",16268,75,100000,"Home and Living","75","12",1452865193372,1452865264577,16268,4272300000,"NO"
"97",16268,75,100200,"Housekeeping","75","12",1452865193372,1452865264577,16268,4272300000,"NO"
"98",16268,75,100000,"Home and Living","75","12",1452865193372,1452865264577,16268,4272300000,"NO"
"99",16268,75,100200,"Housekeeping","75","12",1452865193372,1452865264577,16268,4272300000,"NO"
"100",16268,75,100000,"Home and Living","75","12",1452865193372,1452865264577,16268,4272300000,"NO"
"101",16268,75,100200,"Housekeeping","75","12",1452865193372,1452865264577,16268,4272300000,"NO"
"102",16268,75,100000,"Home and Living","75","12",1452865193372,1452865264577,16268,4272300000,"NO"
"103",16268,11,100200,"Housekeeping","75","12",1452865193372,1452865264577,16268,4272300000,"NO"
"104",16268,11,100000,"Home and Living","75","12",1452865193372,1452865264577,16268,4272300000,"NO"
"105",16268,75,100200,"Housekeeping","75","12",1452865193372,1452865264577,16268,4272300000,"NO"
"106",16268,75,100000,"Home and Living","75","12",1452865193372,1452865264577,16268,4272300000,"NO"
"107",16268,75,100200,"Housekeeping","75","12",1452865193372,1452865264577,16268,4272300000,"NO"
"108",16268,75,100000,"Home and Living","75","12",1452865193372,1452865264577,16268,4272300000,"NO"
"109",16268,11,100200,"Housekeeping","75","12",1452865193372,1452865264577,16268,4272300000,"NO"
"110",16268,11,100000,"Home and Living","75","12",1452865193372,1452865264577,16268,4272300000,"NO"
"111",16268,75,100200,"Housekeeping","75","12",1452865193372,1452865264577,16268,4272300000,"NO"
"112",16268,75,100000,"Home and Living","75","12",1452865193372,1452865264577,16268,4272300000,"NO"
"113",16268,75,100200,"Housekeeping","75","12",1452865193372,1452865264577,16268,4272300000,"NO"
"114",16268,75,100000,"Home and Living","75","12",1452865193372,1452865264577,16268,4272300000,"NO"
"115",16268,75,100200,"Housekeeping","75","12",1452865193372,1452865264577,16268,4272300000,"NO"
"116",16268,75,100000,"Home and Living","75","12",1452865193372,1452865264577,16268,4272300000,"NO"
"117",16268,75,100200,"Housekeeping","75","12",1452865193372,1452865264577,16268,4272300000,"NO"
"118",16268,75,100000,"Home and Living","75","12",1452865193372,1452865264577,16268,4272300000,"NO"
"119",16268,11,100200,"Housekeeping","75","12",1452865193372,1452865264577,16268,4272300000,"NO"
"120",16268,11,100000,"Home and Living","75","12",1452865193372,1452865264577,16268,4272300000,"NO"
"121",16268,75,100200,"Housekeeping","75","12",1452865193372,1452865264577,16268,4272300000,"NO"
"122",16268,75,100000,"Home and Living","75","12",1452865193372,1452865264577,16268,4272300000,"NO"
"123",16268,75,100200,"Housekeeping","75","12",1452865193372,1452865264577,16268,4272300000,"NO"
"124",16268,75,100000,"Home and Living","75","12",1452865193372,1452865264577,16268,4272300000,"NO"
"125",18016,163,100400,"Kitchenware","163","2",1448780624366,1452194248297,18016,204817435860000,"YES"
"126",18016,163,100400,"Kitchenware","163","2",1448780624366,1452194248297,18016,204817435860000,"YES"
"127",19371,312,40800,"Home Appliances","312","4",1452359296822,1452359331924,19371,2106120000,"NO"
"128",19371,312,40800,"Home Appliances","312","4",1452359296822,1452359331924,19371,2106120000,"NO"
"129",19371,312,40800,"Home Appliances","312","4",1452359296822,1452359331924,19371,2106120000,"NO"
"130",19371,312,40800,"Home Appliances","312","4",1452359296822,1452359331924,19371,2106120000,"NO"
"131",20097,13,60100,"Sports","13","2",1451499973482,1452337746946,20097,50266407840000,"YES"
"132",20097,13,150000,"Travel","13","2",1451499973482,1452337746946,20097,50266407840000,"YES"
"133",20097,13,60100,"Sports","13","2",1451499973482,1452337746946,20097,50266407840000,"YES"
"134",20097,13,150000,"Travel","13","2",1451499973482,1452337746946,20097,50266407840000,"YES"
"135",20311,236,40000,"Electronics and Gadgets","236","10",1452799227777,1452799297770,20311,4199580000,"NO"
"136",20311,236,40000,"Electronics and Gadgets","236","10",1452799227777,1452799297770,20311,4199580000,"NO"
"137",20311,236,40000,"Electronics and Gadgets","236","10",1452799227777,1452799297770,20311,4199580000,"NO"
"138",20311,236,40000,"Electronics and Gadgets","236","10",1452799227777,1452799297770,20311,4199580000,"NO"
"139",20311,11,40000,"Electronics and Gadgets","236","10",1452799227777,1452799297770,20311,4199580000,"NO"
"140",20311,11,40000,"Electronics and Gadgets","236","10",1452799227777,1452799297770,20311,4199580000,"NO"
"141",20311,236,40000,"Electronics and Gadgets","236","10",1452799227777,1452799297770,20311,4199580000,"NO"
"142",20311,236,40000,"Electronics and Gadgets","236","10",1452799227777,1452799297770,20311,4199580000,"NO"
"143",20311,236,40000,"Electronics and Gadgets","236","10",1452799227777,1452799297770,20311,4199580000,"NO"
"144",20311,236,40000,"Electronics and Gadgets","236","10",1452799227777,1452799297770,20311,4199580000,"NO"
"145",20311,236,40000,"Electronics and Gadgets","236","10",1452799227777,1452799297770,20311,4199580000,"NO"
"146",20311,236,40000,"Electronics and Gadgets","236","10",1452799227777,1452799297770,20311,4199580000,"NO"
"147",20311,11,40000,"Electronics and Gadgets","236","10",1452799227777,1452799297770,20311,4199580000,"NO"
"148",20311,236,40000,"Electronics and Gadgets","236","10",1452799227777,1452799297770,20311,4199580000,"NO"
"149",20311,11,40000,"Electronics and Gadgets","236","10",1452799227777,1452799297770,20311,4199580000,"NO"
"150",20311,236,40000,"Electronics and Gadgets","236","10",1452799227777,1452799297770,20311,4199580000,"NO"
"151",20463,3,100400,"Kitchenware","3","4",1452265825814,1452265898243,20463,4345740000,"NO"
"152",20463,3,100400,"Kitchenware","3","4",1452265825814,1452265898243,20463,4345740000,"NO"
"153",20463,3,100400,"Kitchenware","3","4",1452265825814,1452265898243,20463,4345740000,"NO"
"154",20463,3,100400,"Kitchenware","3","4",1452265825814,1452265898243,20463,4345740000,"NO"
"155",20612,311,10100,"Mens Apparels","311","4",1452330348174,1452330369203,20612,1261740000,"NO"
"156",20612,311,10000,"Fashion","311","4",1452330348174,1452330369203,20612,1261740000,"NO"
"157",20612,311,10100,"Mens Apparels","311","4",1452330348174,1452330369203,20612,1261740000,"NO"
"158",20612,311,10000,"Fashion","311","4",1452330348174,1452330369203,20612,1261740000,"NO"
"159",20612,311,10100,"Mens Apparels","311","4",1452330348174,1452330369203,20612,1261740000,"NO"
"160",20612,311,10000,"Fashion","311","4",1452330348174,1452330369203,20612,1261740000,"NO"
"161",20612,311,10100,"Mens Apparels","311","4",1452330348174,1452330369203,20612,1261740000,"NO"
"162",20612,311,10000,"Fashion","311","4",1452330348174,1452330369203,20612,1261740000,"NO"
"163",21036,151,100000,"Home and Living","151","2",1451164497136,1452184554753,21036,61203457020000,"YES"
"164",21036,151,100100,"Furniture and Decor","151","2",1451164497136,1452184554753,21036,61203457020000,"YES"
"165",21036,151,100000,"Home and Living","151","2",1451164497136,1452184554753,21036,61203457020000,"YES"
"166",21036,151,100100,"Furniture and Decor","151","2",1451164497136,1452184554753,21036,61203457020000,"YES"
"167",21105,254,90000,"Health and Beauty","254","4",1451985486921,1451985503846,21105,1015500000,"NO"
"168",21105,254,90100,"Spas Saloons and Parlors","254","4",1451985486921,1451985503846,21105,1015500000,"NO"
"169",21105,254,90000,"Health and Beauty","254","4",1451985486921,1451985503846,21105,1015500000,"NO"
"170",21105,254,90100,"Spas Saloons and Parlors","254","4",1451985486921,1451985503846,21105,1015500000,"NO"
"171",21105,254,90000,"Health and Beauty","254","4",1451985486921,1451985503846,21105,1015500000,"NO"
"172",21105,254,90100,"Spas Saloons and Parlors","254","4",1451985486921,1451985503846,21105,1015500000,"NO"
"173",21105,254,90000,"Health and Beauty","254","4",1451985486921,1451985503846,21105,1015500000,"NO"
"174",21105,254,90100,"Spas Saloons and Parlors","254","4",1451985486921,1451985503846,21105,1015500000,"NO"
"175",21110,22,100100,"Furniture and Decor","191","4",1452665393158,1452665490729,21110,5854260000,"NO"
"176",21110,22,100000,"Home and Living","191","4",1452665393158,1452665490729,21110,5854260000,"NO"
"177",21110,22,100100,"Furniture and Decor","191","4",1452665393158,1452665490729,21110,5854260000,"NO"
"178",21110,22,100000,"Home and Living","191","4",1452665393158,1452665490729,21110,5854260000,"NO"
"179",21110,22,100100,"Furniture and Decor","191","4",1452665393158,1452665490729,21110,5854260000,"NO"
"180",21110,22,100000,"Home and Living","191","4",1452665393158,1452665490729,21110,5854260000,"NO"
"181",21110,191,100100,"Furniture and Decor","191","4",1452665393158,1452665490729,21110,5854260000,"NO"
"182",21110,191,100000,"Home and Living","191","4",1452665393158,1452665490729,21110,5854260000,"NO"
"183",21110,22,100100,"Furniture and Decor","191","4",1452665393158,1452665490729,21110,5854260000,"NO"
"184",21110,22,100000,"Home and Living","191","4",1452665393158,1452665490729,21110,5854260000,"NO"
"185",21110,22,100100,"Furniture and Decor","191","4",1452665393158,1452665490729,21110,5854260000,"NO"
"186",21110,22,100000,"Home and Living","191","4",1452665393158,1452665490729,21110,5854260000,"NO"
"187",21110,22,100100,"Furniture and Decor","191","4",1452665393158,1452665490729,21110,5854260000,"NO"
"188",21110,22,100000,"Home and Living","191","4",1452665393158,1452665490729,21110,5854260000,"NO"
"189",21110,22,100100,"Furniture and Decor","191","4",1452665393158,1452665490729,21110,5854260000,"NO"
"190",21110,22,100000,"Home and Living","191","4",1452665393158,1452665490729,21110,5854260000,"NO"
"191",21110,22,100100,"Furniture and Decor","191","4",1452665393158,1452665490729,21110,5854260000,"NO"
"192",21110,22,100000,"Home and Living","191","4",1452665393158,1452665490729,21110,5854260000,"NO"
"193",21110,22,100100,"Furniture and Decor","191","4",1452665393158,1452665490729,21110,5854260000,"NO"
"194",21110,22,100000,"Home and Living","191","4",1452665393158,1452665490729,21110,5854260000,"NO"
"195",21110,22,100100,"Furniture and Decor","191","4",1452665393158,1452665490729,21110,5854260000,"NO"
"196",21110,22,100000,"Home and Living","191","4",1452665393158,1452665490729,21110,5854260000,"NO"
"197",21110,191,100100,"Furniture and Decor","191","4",1452665393158,1452665490729,21110,5854260000,"NO"
"198",21110,191,100000,"Home and Living","191","4",1452665393158,1452665490729,21110,5854260000,"NO"
"199",21110,22,100100,"Furniture and Decor","191","4",1452665393158,1452665490729,21110,5854260000,"NO"
"200",21110,22,100000,"Home and Living","191","4",1452665393158,1452665490729,21110,5854260000,"NO"
"201",21110,191,100100,"Furniture and Decor","191","4",1452665393158,1452665490729,21110,5854260000,"NO"
"202",21110,191,100000,"Home and Living","191","4",1452665393158,1452665490729,21110,5854260000,"NO"
"203",21110,22,100100,"Furniture and Decor","191","4",1452665393158,1452665490729,21110,5854260000,"NO"
"204",21110,22,100000,"Home and Living","191","4",1452665393158,1452665490729,21110,5854260000,"NO"
"205",21110,22,100100,"Furniture and Decor","191","4",1452665393158,1452665490729,21110,5854260000,"NO"
"206",21110,22,100000,"Home and Living","191","4",1452665393158,1452665490729,21110,5854260000,"NO"
"207",21110,22,100100,"Furniture and Decor","191","4",1452665393158,1452665490729,21110,5854260000,"NO"
"208",21110,22,100000,"Home and Living","191","4",1452665393158,1452665490729,21110,5854260000,"NO"
"209",21110,22,100100,"Furniture and Decor","191","4",1452665393158,1452665490729,21110,5854260000,"NO"
"210",21110,22,100000,"Home and Living","191","4",1452665393158,1452665490729,21110,5854260000,"NO"
"211",21110,22,100100,"Furniture and Decor","191","4",1452665393158,1452665490729,21110,5854260000,"NO"
"212",21110,22,100000,"Home and Living","191","4",1452665393158,1452665490729,21110,5854260000,"NO"
"213",21110,22,100100,"Furniture and Decor","191","4",1452665393158,1452665490729,21110,5854260000,"NO"
"214",21110,22,100000,"Home and Living","191","4",1452665393158,1452665490729,21110,5854260000,"NO"
"215",21110,22,100100,"Furniture and Decor","191","4",1452665393158,1452665490729,21110,5854260000,"NO"
"216",21110,22,100000,"Home and Living","191","4",1452665393158,1452665490729,21110,5854260000,"NO"
"217",21110,191,100100,"Furniture and Decor","191","4",1452665393158,1452665490729,21110,5854260000,"NO"
"218",21110,191,100000,"Home and Living","191","4",1452665393158,1452665490729,21110,5854260000,"NO"
"219",21110,22,100100,"Furniture and Decor","191","4",1452665393158,1452665490729,21110,5854260000,"NO"
"220",21110,22,100000,"Home and Living","191","4",1452665393158,1452665490729,21110,5854260000,"NO"
"221",21110,22,100100,"Furniture and Decor","191","4",1452665393158,1452665490729,21110,5854260000,"NO"
"222",21110,22,100000,"Home and Living","191","4",1452665393158,1452665490729,21110,5854260000,"NO"
"223",21110,22,100100,"Furniture and Decor","191","4",1452665393158,1452665490729,21110,5854260000,"NO"
"224",21110,22,100000,"Home and Living","191","4",1452665393158,1452665490729,21110,5854260000,"NO"
"225",21110,22,100100,"Furniture and Decor","191","4",1452665393158,1452665490729,21110,5854260000,"NO"
"226",21110,22,100000,"Home and Living","191","4",1452665393158,1452665490729,21110,5854260000,"NO"
"227",21110,22,100100,"Furniture and Decor","191","4",1452665393158,1452665490729,21110,5854260000,"NO"
"228",21110,22,100000,"Home and Living","191","4",1452665393158,1452665490729,21110,5854260000,"NO"
"229",21110,22,100100,"Furniture and Decor","191","4",1452665393158,1452665490729,21110,5854260000,"NO"
"230",21110,22,100000,"Home and Living","191","4",1452665393158,1452665490729,21110,5854260000,"NO"
"231",21110,22,100100,"Furniture and Decor","191","4",1452665393158,1452665490729,21110,5854260000,"NO"
"232",21110,22,100000,"Home and Living","191","4",1452665393158,1452665490729,21110,5854260000,"NO"
"233",21110,22,100100,"Furniture and Decor","191","4",1452665393158,1452665490729,21110,5854260000,"NO"
"234",21110,22,100000,"Home and Living","191","4",1452665393158,1452665490729,21110,5854260000,"NO"
"235",21110,22,100100,"Furniture and Decor","191","4",1452665393158,1452665490729,21110,5854260000,"NO"
"236",21110,22,100000,"Home and Living","191","4",1452665393158,1452665490729,21110,5854260000,"NO"
"237",21110,22,100100,"Furniture and Decor","191","4",1452665393158,1452665490729,21110,5854260000,"NO"
"238",21110,22,100000,"Home and Living","191","4",1452665393158,1452665490729,21110,5854260000,"NO"
"239",21630,22,100100,"Furniture and Decor","22","80",1452070078123,1452071801083,21630,103377600000,"NO"
"240",21630,22,100000,"Home and Living","22","80",1452070078123,1452071801083,21630,103377600000,"NO"
"241",21630,22,0,NA,"22","80",1452070078123,1452071801083,21630,103377600000,"NO"
"242",21630,22,100100,"Furniture and Decor","22","80",1452070078123,1452071801083,21630,103377600000,"NO"
"243",21630,22,100000,"Home and Living","22","80",1452070078123,1452071801083,21630,103377600000,"NO"
"244",21630,22,0,NA,"22","80",1452070078123,1452071801083,21630,103377600000,"NO"
"245",21630,22,100100,"Furniture and Decor","22","80",1452070078123,1452071801083,21630,103377600000,"NO"
"246",21630,22,100000,"Home and Living","22","80",1452070078123,1452071801083,21630,103377600000,"NO"
"247",21630,22,0,NA,"22","80",1452070078123,1452071801083,21630,103377600000,"NO"
"248",21630,22,100100,"Furniture and Decor","22","80",1452070078123,1452071801083,21630,103377600000,"NO"
"249",21630,22,100000,"Home and Living","22","80",1452070078123,1452071801083,21630,103377600000,"NO"
"250",21630,22,0,NA,"22","80",1452070078123,1452071801083,21630,103377600000,"NO"
"251",21630,22,100100,"Furniture and Decor","22","80",1452070078123,1452071801083,21630,103377600000,"NO"
"252",21630,22,100000,"Home and Living","22","80",1452070078123,1452071801083,21630,103377600000,"NO"
"253",21630,22,0,NA,"22","80",1452070078123,1452071801083,21630,103377600000,"NO"
"254",21630,22,100100,"Furniture and Decor","22","80",1452070078123,1452071801083,21630,103377600000,"NO"
"255",21630,22,100000,"Home and Living","22","80",1452070078123,1452071801083,21630,103377600000,"NO"
"256",21630,22,0,NA,"22","80",1452070078123,1452071801083,21630,103377600000,"NO"
"257",21630,22,100100,"Furniture and Decor","22","80",1452070078123,1452071801083,21630,103377600000,"NO"
"258",21630,22,100000,"Home and Living","22","80",1452070078123,1452071801083,21630,103377600000,"NO"
"259",21630,22,0,NA,"22","80",1452070078123,1452071801083,21630,103377600000,"NO"
"260",21630,22,100100,"Furniture and Decor","22","80",1452070078123,1452071801083,21630,103377600000,"NO"
"261",21630,22,100000,"Home and Living","22","80",1452070078123,1452071801083,21630,103377600000,"NO"
"262",21630,22,0,NA,"22","80",1452070078123,1452071801083,21630,103377600000,"NO"
"263",21630,22,100100,"Furniture and Decor","22","80",1452070078123,1452071801083,21630,103377600000,"NO"
"264",21630,22,100000,"Home and Living","22","80",1452070078123,1452071801083,21630,103377600000,"NO"
"265",21630,22,0,NA,"22","80",1452070078123,1452071801083,21630,103377600000,"NO"
"266",21630,22,100100,"Furniture and Decor","22","80",1452070078123,1452071801083,21630,103377600000,"NO"
"267",21630,22,100000,"Home and Living","22","80",1452070078123,1452071801083,21630,103377600000,"NO"
"268",21630,22,0,NA,"22","80",1452070078123,1452071801083,21630,103377600000,"NO"
"269",21630,22,100100,"Furniture and Decor","22","80",1452070078123,1452071801083,21630,103377600000,"NO"
"270",21630,22,100000,"Home and Living","22","80",1452070078123,1452071801083,21630,103377600000,"NO"
"271",21630,22,0,NA,"22","80",1452070078123,1452071801083,21630,103377600000,"NO"
"272",21630,22,100100,"Furniture and Decor","22","80",1452070078123,1452071801083,21630,103377600000,"NO"
"273",21630,22,100000,"Home and Living","22","80",1452070078123,1452071801083,21630,103377600000,"NO"
"274",21630,22,0,NA,"22","80",1452070078123,1452071801083,21630,103377600000,"NO"
"275",21630,22,100100,"Furniture and Decor","22","80",1452070078123,1452071801083,21630,103377600000,"NO"
"276",21630,22,100000,"Home and Living","22","80",1452070078123,1452071801083,21630,103377600000,"NO"
"277",21630,22,0,NA,"22","80",1452070078123,1452071801083,21630,103377600000,"NO"
"278",21630,22,100100,"Furniture and Decor","22","80",1452070078123,1452071801083,21630,103377600000,"NO"
"279",21630,22,100000,"Home and Living","22","80",1452070078123,1452071801083,21630,103377600000,"NO"
"280",21630,22,0,NA,"22","80",1452070078123,1452071801083,21630,103377600000,"NO"
"281",21630,22,100100,"Furniture and Decor","22","80",1452070078123,1452071801083,21630,103377600000,"NO"
"282",21630,22,100000,"Home and Living","22","80",1452070078123,1452071801083,21630,103377600000,"NO"
"283",21630,22,0,NA,"22","80",1452070078123,1452071801083,21630,103377600000,"NO"
"284",21630,22,100100,"Furniture and Decor","22","80",1452070078123,1452071801083,21630,103377600000,"NO"
"285",21630,22,100000,"Home and Living","22","80",1452070078123,1452071801083,21630,103377600000,"NO"
"286",21630,22,0,NA,"22","80",1452070078123,1452071801083,21630,103377600000,"NO"
"287",21630,22,100100,"Furniture and Decor","22","80",1452070078123,1452071801083,21630,103377600000,"NO"
